"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-21","   30","   20",,,,,," 1430","0.00","0.0","0.0",,"69","55",,"  270",,,"  270","13.0",,,"18.3","    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-22","    0","    0",,,,,," 1418","0.00","0.0","0.0",,"75","55",,"  300",,,"  315","14.1",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-23","    0","    0",,,,,," 1554","0.00","0.0","0.0",,"75","54",,"  300",,,"  315","16.1",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-24","   10","   10",,,,,," 1700","0.00","0.0","0.0",,"86","58",,"  310",,,"  270","14.1",,,"19.5",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-25","   50","   60",,,,,," 1642","0.00","0.0","0.0",,"84","64",,"  320",,,"  270","17.0",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-26","   10","    0",,,,,," 1506","0.00","0.0","0.0",,"77","60",,"  320",,,"  315","23.0",,,"26.4",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-27","   60","   50",,,,,," 1836","0.00","0.0","0.0",,"72","59",,"  300",,,"  315","16.1",,,"19.5","    1",,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-28","   60","   40",,,,,," 1842","0.00","0.0","0.0",,"68","58",,"  280",,,"  270","14.1",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-29","   80","   60",,,,,," 1748","0.00","0.0","0.0",,"67","56",,"  280",,,"  270","16.1",,,"18.3",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-30","   90","   80",,,,,," 1712","0.00","0.0","0.0",,"66","56",,"  300",,,"  270","16.1",,,"18.3",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-07-31","   90","   80",,,,,," 0218","0.00","0.0","0.0",,"66","57",,"  280",,,"  225","14.1",,,"1.1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-01","   40","   30",,,,,," 1806","0.00","0.0","0.0",,"72","56",,"  300",,,"  315","17.0",,,"20.8",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-02","   50","   30",,,,,," 1636","0.00","0.0","0.0",,"71","56",,"  310",,,"  315","19.9",,,"25.3","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-03","   70","   70",,,,,," 1506","0.00","0.0","0.0",,"68","57",,"  300",,,"  315","17.0",,,"24.2","    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-04","   60","   30",,,,,," 1348","0.00","0.0","0.0",,"70","58",,"  310",,,"  315","19.9",,,"23.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-05","   60","   50",,,,,," 1700","0.00","0.0","0.0",,"73","59",,"  300",,,"  315","17.9",,,"27.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-06","   20","   10",,,,,," 1324","0.00","0.0","0.0",,"76","58",,"  300",,,"  270","14.1",,,"18.3","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-07","   30","   20",,,,,," 1924","0.00","0.0","0.0",,"67","56",,"  260",,,"  225","15.0",,,"21.9",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-08","   20","   10",,,,,," 1512","0.00","0.0","0.0",,"72","56",,"  310",,,"  315","16.1",,,"23.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-09","   40","   40",,,,,," 1454","0.00","0.0","0.0",,"72","57",,"  330",,,"  315","19.9",,,"27.5","    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-10","   60","   40",,,,,," 1612","0.00","0.0","0.0",,"70","58",,"  310",,,"  315","19.9",,,"23.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-11","   80","   80",,,,,," 1242","0.00","0.0","0.0",,"70","58",,"  300",,,"  315","16.1",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-12","   70","   50",,,,,," 1324","0.00","0.0","0.0",,"70","58",,"  290",,,"  315","14.1",,,"20.8",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-13","   40","   20",,,,,," 1354","0.00","0.0","0.0",,"68","57",,"  270",,,"  270","13.0",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-14","   30","   20",,,,,," 1636","0.00","0.0","0.0",,"72","56",,"  300",,,"  270","23.0",,,"24.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-15","   60","   40",,,,,," 2000","0.00","0.0","0.0",,"64","56",,"  300",,,"  270","14.1",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-16","   80","   60",,,,,," 1730","0.00","0.0","0.0",,"65","56",,"  280",,,"  270","14.1",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-17","   60","   60",,,,,," 1948","0.00","0.0","0.0",,"66","55",,"  280",,,"  270","15.0",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-18","    0","    0",,,,,," 1612","0.00","0.0","0.0",,"68","52",,"  270",,,"  270","21.0",,,"27.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-19","    0","    0",,,,,," 1418","0.00","0.0","0.0",,"73","53",,"  260",,,"  270","16.1",,,"20.8",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-20","    0","    0",,,,,," 1500","0.00","0.0","0.0",,"78","57",,"  300",,,"  315","15.0",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-21","    0","    0",,,,,," 1512","0.00","0.0","0.0",,"83","54",,"  320",,,"  315","16.1",,,"20.8",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-22","    0","    0",,,,,," 1254","0.00","0.0","0.0",,"77","56",,"  300",,,"  270","14.1",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-23","    0","    0",,,,,," 1554","0.00","0.0","0.0",,"74","56",,"  300",,,"  270","16.1",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-24","    0","    0",,,,,," 1806","0.00","0.0","0.0",,"71","55",,"  310",,,"  315","19.9",,,"23.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-25","   40","   20",,,,,," 1642","0.00","0.0","0.0",,"71","56",,"  320",,,"  315","17.9",,,"25.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-26","   50","   20",,,,,," 1600","0.00","0.0","0.0",,"68","56",,"  300",,,"  270","17.0",,,"21.9",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-27","  100","  100",,,,,," 1736","0.00","0.0","0.0",,"63","55",,"  280",,,"  270","15.0",,,"17.2","    1",,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-28","  100","  100",,,,,," 1748","0.00","0.0","0.0",,"61","57",,"  260",,,"  270","17.0",,,"20.8",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-29","  100","  100",,,,,," 0118","0.00","0.0","0.0",,"60","56",,"  260",,,"  225","17.0",,,"19.5",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-30","  100","  100",,,,,," 1730","0.00","0.0","0.0",,"62","57",,"  250",,,"  270","13.0",,,"18.3",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-08-31","   70","   80",,,,,," 1618","0.00","0.0","0.0",,"65","57",,"  320",,,"  270","13.0",,,"15.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-01","   40","   30",,,,,," 1342","0.00","0.0","0.0",,"67","56",,"  300",,,"  315","16.1",,,"16.1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-02","   60","   40",,,,,," 1500","0.00","0.0","0.0",,"66","54",,"  290",,,"  270","16.1",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-03","   40","   30",,,,,," 1542","0.00","0.0","0.0",,"68","56",,"  280",,,"  270","15.0",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-04","   30","   20",,,,,," 1542","0.00","0.0","0.0",,"71","56",,"  310",,,"  315","14.1",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-05","    0","    0",,,,,," 1706","0.00","0.0","0.0",,"80","53",,"  310",,,"  315","16.1",,,"17.2",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-06","    0","    0",,,,,," 1524","0.00","0.0","0.0",,"80","58",,"  300",,,"  315","14.1",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-07","   20","    0",,,,,," 1348","0.00","0.0","0.0",,"69","55",,"  310",,,"  315","17.0",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-08","   40","   20",,,,,," 1806","0.00","0.0","0.0",,"69","56",,"  260",,,"  315","16.1",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-09","   10","   20",,,,,," 1806","0.00","0.0","0.0",,"75","58",,"  270",,,"  225","12.1",,,"16.1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-10","    0","    0",,,,,," 1518","0.00","0.0","0.0",,"80","57",,"  310",,,"  270","14.1",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-11","    0","    0",,,,,," 1600","0.00","0.0","0.0",,"94","57",,"  310",,,"  315","21.9",,,"23.0",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-12","   40","   40",,,,,," 1454","0.00","0.0","0.0",,"72","55",,"  320",,,"  315","19.9",,,"23.0",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-13","   40","   30",,,,,," 1836","0.00","0.0","0.0",,"71","58",,"  310",,,"  270","17.0",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-14","   20","   10",,,,,," 1430","0.00","0.0","0.0",,"71","58",,"  290",,,"  270","13.0",,,"16.1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-15","   60","   40",,,,,," 1600","0.00","0.0","0.0",,"65","55",,"  300",,,"  315","14.1",,,"17.2","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-16","   50","   40",,,,,," 2324","0.00","0.0","0.0",,"65","55",,"  320",,,"  315","13.0",,,"15.0","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-17","   50","   30",,,,,," 1500","0.00","0.0","0.0",,"70","54",,"  310",,,"  315","14.1",,,"16.1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-18","   50","   30",,,,,," 1806","0.00","0.0","0.0",,"68","55",,"  320",,,"  315","21.0",,,"21.9",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-19","   70","   40",,,,,," 1718","0.00","0.0","0.0",,"66","57",,"  300",,,"  315","16.1",,,"20.8",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-20","   50","   40",,,,,," 1518","0.00","0.0","0.0",,"69","56",,"  280",,,"  270","14.1",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-21","   60","   30",,,,,," 1512","0.00","0.0","0.0",,"68","58",,"  300",,,"  315","14.1",,,"18.3","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-22","   70","   50",,,,,," 1754","0.00","0.0","0.0",,"66","57",,"  310",,,"  270","14.1",,,"15.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-23","   40","   30",,,,,," 1512","0.00","0.0","0.0",,"70","57",,"  300",,,"  315","15.0",,,"18.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-24","   60","   50",,,,,," 1700","0.00","0.0","0.0",,"69","56",,"  310",,,"  315","14.1",,,"17.2","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-25","   90","   70",,,,,," 1342","0.00","0.0","0.0",,"72","58",,"  280",,,"  270","15.0",,,"19.5",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-26","   90","   80",,,,,," 1436","0.00","0.0","0.0",,"67","61",,"  300",,,"  315","16.1",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-27","   40","   30",,,,,," 1712","0.00","0.0","0.0",,"71","60",,"  310",,,"  315","16.1",,,"20.8",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-28","   60","   60",,,,,," 1536","0.00","0.0","0.0",,"70","57",,"  310",,,"  270","10.1",,,"15.0",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-29","   30","   20",,,,,," 1706","0.00","0.0","0.0",,"74","57",,"  260",,,"  270","8.9",,,"11.4",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-09-30","   20","   30",,,,,," 1618","0.00","0.0","0.0",,"81","57",,"  300",,,"  315","10.1",,,"13.9",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-01","   50","   50",,,,,," 1406","0.00","0.0","0.0",,"77","57",,"  310",,,"  315","17.9",,,"25.3",,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-02","   60","   60",,,,,," 0000","0.01","0.0","0.0",,"75","63",,"  310",,,"  315","15.0",,,"20.8",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-03","   50","   40",,,,,," 1830","0.00","0.0","0.0",,"72","60",,"  240",,,"  270","14.1",,,"21.9",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-04","   30","    0",,,,,," 1618","0.00","0.0","0.0",,"71","58",,"  300",,,"  270","14.1",,,"15.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-05","   10","   10",,,,,," 1506","0.00","0.0","0.0",,"73","54",,"  300",,,"  270","12.1",,,"16.1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-06","    0","    0",,,,,," 1530","0.00","0.0","0.0",,"78","53",,"  300",,,"  270","14.1",,,"18.3",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-07","   60","   70",,,,,," 1842","0.01","0.0","0.0",,"68","54",,"  320",,,"  315","14.1",,,"18.3",,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-08","   80","   70",,,,,," 1818","0.00","0.0","0.0",,"72","61",,"  300",,,"  270","13.0",,,"15.0",,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-09","   60","   50",,,,,," 1530","0.00","0.0","0.0",,"68","61",,"  270",,,"  270","14.1",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-10","   20","   10",,,,,," 1530","0.00","0.0","0.0",,"70","59",,"  280",,,"  270","13.0",,,"16.1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-11","    0","    0",,,,,," 1412","0.00","0.0","0.0",,"75","56",,"  270",,,"  270","12.1",,,"12.8",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-12","    0","    0",,,,,," 0500","0.00","0.0","0.0",,"81","62",,"   40",,,"   45","15.0",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-13","    0","    0",,,,,," 1554","0.00","0.0","0.0",,"82","54",,"  300",,,"  315","12.1",,,"12.8",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-14","    0","    0",,,,,," 1624","0.00","0.0","0.0",,"79","55",,"  310",,,"  315","10.1",,,"13.9",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-15","    0","   10",,,,,," 1642","0.00","0.0","0.0",,"81","55",,"  300",,,"  270","8.9",,,"11.4",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-16","   50","   60",,,,,," 1730","0.00","0.0","0.0",,"87","56",,"  310",,,"  315","8.9",,,"11.4",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-17","   50","   60",,,,,," 1648","0.00","0.0","0.0",,"84","61",,"  320",,,"  315","8.9",,,"9.2",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-18","   30","   70",,,,,," 1600","0.00","0.0","0.0",,"83","57",,"  360",,,"  315","10.1",,,"11.4",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-19","   80","  100",,,,,," 1442","0.00","0.0","0.0",,"70","58",,"  310",,,"  315","14.1",,,"21.9","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-20","   40","   20",,,,,," 1536","0.00","0.0","0.0",,"70","56",,"  260",,,"  270","15.0",,,"19.5",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-21","    0","    0",,,,,," 1718","0.00","0.0","0.0",,"77","48",,"  260",,,"  315","12.1",,,"15.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-22","   20","    0",,,,,," 1412","0.00","0.0","0.0",,"70","50",,"  320",,,"  315","16.1",,,"19.5",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-23","   90","   90",,,,,," 1642","0.00","0.0","0.0",,"67","61",,"  260",,,"  270","14.1",,,"18.3",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-24","   60","   60",,,,,," 1742","0.00","0.0","0.0",,"70","61",,"  290",,,"  270","8.1",,,"11.4",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-25","   40","   40",,,,,," 1500","0.00","0.0","0.0",,"70","56",,"  300",,,"  270","10.1",,,"12.8",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-26","   50","   40",,,,,," 1654","0.00","0.0","0.0",,"70","58",,"  270",,,"  270","12.1",,,"15.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-27","   90","   90",,,,,," 2136","0.36","0.0","0.0",,"69","60",,"  160",,,"  135","23.0",,,"27.5",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-28","   90","   90",,,,,," 0948","0.09","0.0","0.0",,"65","58",,"  280",,,"  270","23.9",,,"36.7",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-29","   10","   10",,,,,," 0054","0.00","0.0","0.0",,"66","51",,"  330",,,"  360","16.1",,,"23.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-30","   80","   90",,,,,," 0254","0.14","0.0","0.0",,"63","55",,"  240",,,"  270","14.1",,,"18.3",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-10-31","  100","  100",,,,,," 0630","0.13","0.0","0.0",,"63","53",,"  130",,,"  135","19.9",,,"21.9","    1",,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-01","   20","   20",,,,,," 2212","0.00","0.0","0.0",,"66","51",,"  320",,,"  315","13.0",,,"17.2",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-02","    0","    0",,,,,," 1536","0.00","0.0","0.0",,"67","48",,"  300",,,"  270","14.1",,,"15.0",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-03","    0","    0",,,,,," 0754","0.00","0.0","0.0",,"67","48",,"  110",,,"   90","8.9",,,"10.3",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-04","   60","   90",,,,,," 1824","0.00","0.0","0.0",,"63","49",,"  300",,,"  315","13.0",,,"13.9",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-05","   20","   20",,,,,," 1512","0.00","0.0","0.0",,"66","49",,"  300",,,"  270","8.9",,,"11.4","    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-06","   20","    0",,,,,," 1606","0.00","0.0","0.0",,"70","48",,"  300",,,"  315","8.9",,,"11.4",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-07","   60","   90",,,,,," 1042","0.38","0.0","0.0",,"63","54",,"  290",,,"  225","19.9",,,"28.9","    1",,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-08","   20","   40",,,,,," 0224","0.00","0.0","0.0",,"64","49",,"  350",,,"  360","13.0",,,"16.1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-09","   20","   10",,,,,," 1442","0.00","0.0","0.0",,"64","45",,"  260",,,"  270","10.1",,,"12.8",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-10","   60","   50",,,,,," 1348","0.00","0.0","0.0",,"64","54",,"   40",,,"  225","8.1",,,"9.2","    1",,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-11","   50","   60",,,,,," 1842","0.00","0.0","0.0",,"70","49",,"   80",,,"   90","14.1",,,"18.3",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-12","   70","   90",,,,,," 1912","0.00","0.0","0.0",,"70","56",,"   70",,,"   90","8.9",,,"12.8",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-13","   80","   80",,,,,," 1248","0.00","0.0","0.0",,"73","56",,"  300",,,"  315","8.9",,,"9.2",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-14","   80","   70",,,,,," 2212","0.00","0.0","0.0",,"61","56",,"  260",,,"  270","14.1",,,"17.2",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-15","  100","  100",,,,,," 0024","0.00","0.0","0.0",,"59","56",,"  260",,,"  270","14.1",,,"17.2",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-16","  100","  100",,,,,," 1112","0.00","0.0","0.0",,"59","55",,"  260",,,"  270","14.1",,,"18.3",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-17","   90","   80",,,,,," 0748","0.03","0.0","0.0",,"62","56",,"  130",,,"  360","12.1",,,"11.4",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-18","   40","   40",,,,,," 0206","0.13","0.0","0.0",,"63","55",,"  270",,,"  135","14.1",,,"17.2","    1",,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-19","   60","  100",,,,,," 2112","0.00","0.0","0.0",,"63","47",,"   80",,,"   90","12.1",,,"12.8",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-20","   90","   80",,,,,," 2336","0.00","0.0","0.0",,"67","51",,"  160",,,"  180","23.0",,,"31.1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-21","   70","   80",,,,,," 0600","0.09","0.0","0.0",,"63","55",,"  170",,,"  180","25.1",,,"32.2",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-22","    0","   10",,,,,," 0112","0.00","0.0","0.0",,"61","46",,"  290",,,"  270","14.1",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-23","   10","   10",,,,,," 1948","0.00","0.0","0.0",,"61","45",,"   70",,,"   90","10.1",,,"13.9",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-24","   40","   40",,,,,," 1700","0.01","0.0","0.0",,"65","43",,"  260",,,"  270","21.0",,,"30.0",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-25","   20","   20",,,,,," 1300","0.00","0.0","0.0",,"67","48",,"  320",,,"  315","14.1",,,"19.5",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1974-11-26","   20","   20",,,,,," 1854","0.00","0.0","0.0",,"63","43",,"  300",,,"  315","14.1",,,"15.0",,,,,,,,,,
