"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22","WV01"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-09","   70","   90",,," 2242","0.05","0.0","0.0",,"62","49",,"  330",,,,,,"28.0",,,"34.4",,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-10","    0","    0",,," 2200","0.00","0.0","0.0",,"69","49",,"  180",,,,,,"23.9",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-11","   90","   90",,," 1318","0.00","0.0","0.0",,"69","50",,"  240",,,,,,"19.9",,,"28.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-12","  100","  100",,," 0754","0.23","0.0","0.0",,"68","46",,"  110",,,,,,"17.0",,,"25.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-13","   50","   20",,," 0948","0.05","0.0","0.0",,"52","42",,"  100",,,,,,"25.9",,,"34.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-14","   90","  100",,," 1424","0.68","0.0","0.0",,"57","44",,"  200",,,,,,"30.0",,,"39.1",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-15","    0","    0",,," 0942","0.00","0.0","0.0",,"54","40",,"  320",,,,,,"33.1",,,"41.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-16","   10","    0",,," 1318","0.00","0.0","0.0",,"54","36",,"  190",,,,,,"25.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-17","   80","  100",,," 1536","0.00","0.0","0.0",,"62","48",,"  240",,,,,,"21.0",,,"30.0",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-18","   30","   40",,," 1824","0.01","0.0","0.0",,"81","54",,"  350",,,,,,"28.0",,,"38.0",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-19","   70","   80",,," 0142","0.00","0.0","0.0",,"65","48",,"  320",,,,,,"21.9",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-20","   50","   60",,," 1548","0.00","0.0","0.0",,"57","40",,"  340",,,,,,"25.9",,,"38.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-21","   20","   30",,," 0448","0.00","0.0","0.0",,"51","36",,"  320",,,,,,"23.9",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-22","   50","   40",,," 1718","0.00","0.0","0.0",,"50","37",,"  190",,,,,,"19.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-23","  100","  100",,," 2036","0.29","0.0","0.0",,"54","46",,"   30",,,,,,"14.1",,,"18.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-24","   90","   80",,," 2206","0.10","0.0","0.0",,"65","48",,"  310",,,,,,"23.0",,,"30.0",,"    1","    1","    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-25","   90","   90",,," 1000","0.00","0.0","0.0",,"53","45",,"  320",,,,,,"28.0",,,"36.7",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-26","   40","   40",,," 1830","0.00","0.0","0.0",,"64","44",,"  230",,,,,,"17.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-27","   70","   90",,," 1430","0.00","0.0","0.0",,"69","50",,"  200",,,,,,"17.0",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-28","   70","   70",,," 2118","0.18","0.0","0.0",,"68","49",,"  170",,,,,,"17.9",,,"24.2",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-29","  100","  100",,," 1948","0.06","0.0","0.0",,"72","53",,"  190",,,,,,"17.0",,,"33.3",,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-04-30","   60","   70",,," 0212","0.00","0.0","0.0",,"63","50",,"  190",,,,,,"16.1",,,"24.2",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-01","   90","   80",,," 1142","0.01","0.0","0.0",,"63","47",,"  130",,,,,,"14.1",,,"25.3",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-02","   90","   90",,," 1506","0.25","0.0","0.0",,"60","47",,"  360",,,,,,"21.0",,,"32.2",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-03","   20","   30",,," 1118","0.00","0.0","0.0",,"70","49",,"   10",,,,,,"21.0",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-04","   50","   60",,," 1024","0.00","0.0","0.0",,"76","53",,"   10",,,,,,"25.9",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-05","   60","   60",,," 0736","0.01","0.0","0.0",,"61","51",,"   50",,,,,,"14.1",,,"18.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-06","   90","   90",,," 2300","0.00","0.0","0.0",,"69","49",,"  350",,,,,,"25.1",,,"38.0",,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-07","    0","    0",,," 0036","0.00","0.0","0.0",,"63","43",,"  360",,,,,,"25.1",,,"41.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-08","   10","   10",,," 1118","0.00","0.0","0.0",,"64","42",,"  140",,,,,,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-09","   60","   70",,," 1330","0.00","0.0","0.0",,"61","39",,"  140",,,,,,"19.9",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-10","  100","  100",,," 2330","0.02","0.0","0.0",,"65","52",,"  150",,,,,,"13.0",,,"18.3",,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-11","  100","  100",,," 2342","0.51","0.0","0.0",,"59","55",,"  140",,,,,,"25.9",,,"34.4",,"    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-12","   90","  100",,," 0100","0.32","0.0","0.0",,"60","52",,"  300",,,,,,"25.9",,,"34.4",,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-13","   50","   50",,," 1806","0.00","0.0","0.0",,"68","49",,"  300",,,,,,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-14","   60","   60",,," 2024","0.00","0.0","0.0",,"65","56",,"  180",,,,,,"23.0",,,"31.1",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-15","   80","   80",,," 1642","1.18","0.0","0.0",,"65","56",,"  140",,,,,,"21.0",,,"28.9",,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-16","   80","   90",,," 1630","0.02","0.0","0.0",,"68","55",,"  310",,,,,,"21.9",,,"32.2",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-17","   10","   10",,," 1106","0.00","0.0","0.0",,"70","51",,"  320",,,,,,"21.0",,,"33.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-18","   70","   70",,," 2148","0.00","0.0","0.0",,"66","49",,"  340",,,,,,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-19","   70","   90",,," 1724","0.00","0.0","0.0",,"58","49",,"  260",,,,,,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-20","   60","   50",,," 0006","0.00","0.0","0.0",,"69","52",,"  180",,,,,,"15.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-21","   70","   80",,," 1406","0.00","0.0","0.0",,"70","48",,"  120",,,,,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-22","   30","   10",,," 1954","0.00","0.0","0.0",,"67","50",,"  150",,,,,,"17.0",,,"23.0",,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-23","    0","    0",,," 1312","0.00","0.0","0.0",,"78","52",,"   10",,,,,,"29.1",,,"35.6",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-24","   40","   40",,," 1136","0.00","0.0","0.0",,"83","58",,"  330",,,,,,"17.9",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-25","   50","   60",,," 1742","0.00","0.0","0.0",,"77","59",,"  190",,,,,,"21.9",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-26","   80","   80",,," 1400","0.00","0.0","0.0",,"83","62",,"  190",,,,,,"16.1",,,"19.5",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-27","   70","   70",,," 1636","0.00","0.0","0.0",,"71","62",,"  190",,,,,,"25.1",,,"32.2",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-28","  100","  100",,," 1518","0.40","0.0","0.0",,"70","61",,"  150",,,,,,"17.0",,,"23.0",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-29","  100","  100",,," 0048","0.04","0.0","0.0",,"66","62",,"  150",,,,,,"17.0",,,"21.9",,"    1","    1",,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-30","   80","   70",,," 1724","0.00","0.0","0.0",,"75","61",,"  180",,,,,,"17.9",,,"23.0",,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-05-31","   60","   60",,," 1000","0.04","0.0","0.0",,"79","64",,"  330",,,,,,"21.0",,,"28.9",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-01","   70","   80",,," 0042","0.00","0.0","0.0",,"70","57",,"  340",,,,,,"17.9",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-02","  100","  100",,," 1630","0.62","0.0","0.0",,"64","58",,"   90",,,,,,"12.1",,,"18.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-03","  100","  100",,," 0724","0.08","0.0","0.0",,"65","58",,"  160",,,,,,"13.0",,,"16.1",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-04","   90","   80",,," 1606","0.01","0.0","0.0",,"80","62",,"  240",,,,,,"17.9",,,"27.5",,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-05","   40","   60",,," 1806","0.00","0.0","0.0",,"77","66",,"  210",,,,,,"15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-06","  100","   90",,," 1318","0.00","0.0","0.0",,"79","65",,"  260",,,,,,"16.1",,,"28.9",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-07","   20","   20",,," 0942","0.00","0.0","0.0",,"77","65",,"  310",,,,,,"28.0",,,"41.4",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-08","   40","   40",,," 1554","0.00","0.0","0.0",,"70","54",,"  140",,,,,,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-09","   70","   70",,," 1324","0.10","0.0","0.0",,"88","68",,"  320",,,,,,"28.0",,,"39.1",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-10","   70","   90",,," 1118","0.08","0.0","0.0",,"72","65",,"  230",,,,,,"19.9",,,"25.3",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-11","   40","   40",,," 1136","0.00","0.0","0.0",,"82","62",,"  330",,,,,,"23.0",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-12","   60","   50",,," 1636","0.00","0.0","0.0",,"80","65",,"  220",,,,,,"23.0",,,"30.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-13","   70","   60",,," 1836","0.00","0.0","0.0",,"80","62",,"  180",,,,,,"14.1",,,"20.8",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-14","  100","  100",,," 1218","0.29","0.0","0.0",,"67","60",,"  110",,,,,,"12.1",,,"16.1",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-15","   80","   70",,," 1924","0.09","0.0","0.0",,"73","62",,"  210",,,,,,"10.1",,,"17.2",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-16","   70","   70",,," 2112","0.00","0.0","0.0",,"80","68",,"  190",,,,,,"17.9",,,"24.2",,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-17","   50","   60",,," 1342","0.00","0.0","0.0",,"85","70",,"  330",,,,,,"19.9",,,"27.5",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-18","   10","    0",,," 1242","0.00","0.0","0.0",,"79","65",,"  160",,,,,,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-19","   60","   50",,," 1830","0.20","0.0","0.0",,"77","66",,"  190",,,,,,"15.0",,,"24.2",,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-20","   90","  100",,," 1436","0.87","0.0","0.0",,"76","69",,"  180",,,,,,"13.0",,,"15.0",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-21","   60","   50",,," 2106","0.30","0.0","0.0",,"78","67",,"  180",,,,,,"23.0",,,"32.2",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-22","   60","   70",,," 1518","0.28","0.0","0.0",,"83","71",,"  290",,,,,,"40.9",,,"54.1",,"    1","    1","    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-23","   20","   40",,," 1600","0.00","0.0","0.0",,"81","67",,"  270",,,,,,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-24","   60","   60",,," 2024","0.00","0.0","0.0",,"76","63",,"  210",,,,,,"21.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-25","   90","   90",,," 1900","1.36","0.0","0.0",,"78","67",,"  330",,,,,,"34.9",,,"49.4",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-26","   50","   50",,," 1836","0.00","0.0","0.0",,"71","65",,"  320",,,,,,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-27","   10","   10",,," 1118","0.00","0.0","0.0",,"78","59",,"  330",,,,,,"6.9",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-28","    0","    0",,," 1412","0.00","0.0","0.0",,"83","65",,"  210",,,,,,"14.1",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-29","   10","   10",,," 1736","0.00","0.0","0.0",,"86","62",,"  150",,,,,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-06-30","   30","   40",,," 1142","0.00","0.0","0.0",,"79","62",,"  100",,,,,,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-01","   70","   80",,," 1748","0.29","0.0","0.0",,"78","67",,"  100",,,,,,"21.0",,,"28.9",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-02","   80","   80",,," 0748","0.12","0.0","0.0",,"80","70",,"  100",,,,,,"23.9",,,"34.4",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-03","  100","  100",,," 0554","0.02","0.0","0.0",,"75","70",,"  140",,,,,,"15.0",,,"17.2",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-04","  100","  100",,," 1918","3.06","0.0","0.0",,"71","69",,"  120",,,,,,"19.9",,,"27.5",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-05","   80","   80",,," 1224","0.00","0.0","0.0",,"82","70",,"  240",,,,,,"21.0",,,"26.4",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-06","   40","   40",,," 2336","0.00","0.0","0.0",,"86","72",,"  200",,,,,,"16.1",,,"21.9",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-07","   30","   40",,," 1700","0.00","0.0","0.0",,"95","76",,"  310",,,,,,"14.1",,,"23.0",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-08","   20","   30",,," 1848","0.00","0.0","0.0",,"96","77",,"  310",,,,,,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-09","   10","   20",,," 0754","0.00","0.0","0.0",,"97","80",,"  260",,,,,,"19.9",,,"30.0",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-10","   30","   40",,," 0042","0.00","0.0","0.0",,"90","75",,"  310",,,,,,"17.0",,,"27.5",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-11","   20","   20",,," 1924","0.00","0.0","0.0",,"93","75",,"  270",,,,,,"15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-12","   50","   40",,," 1424","0.00","0.0","0.0",,"87","77",,"  180",,,,,,"17.9",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-13","   60","   80",,," 1542","0.00","0.0","0.0",,"92","76",,"  290",,,,,,"19.9",,,"32.2",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-14","   30","   40",,," 1648","0.00","0.0","0.0",,"84","69",,"  320",,,,,,"25.1",,,"35.6",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-15","   30","   40",,," 1748","0.00","0.0","0.0",,"85","67",,"  350",,,,,,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-16","   40","   40",,," 1612","0.00","0.0","0.0",,"85","71",,"  200",,,,,,"19.9",,,"25.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-17","   50","   50",,," 1824","0.00","0.0","0.0",,"84","71",,"  180",,,,,,"16.1",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-18","   20","   20",,," 1730","0.00","0.0","0.0",,"82","70",,"  170",,,,,,"19.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-19","   80","   80",,," 1818","0.00","0.0","0.0",,"85","71",,"  160",,,,,,"14.1",,,"19.5",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-20","  100","  100",,," 2100","0.64","0.0","0.0",,"79","72",,"  190",,,,,,"29.1",,,"41.4",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-21","   70","   70",,," 1730","0.16","0.0","0.0",,"91","72",,"  320",,,,,,"23.9",,,"44.7",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-22","   50","   50",,," 0748","0.00","0.0","0.0",,"83","71",,"   20",,,,,,"21.0",,,"25.3",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-23","   30","   50",,," 1830","0.00","0.0","0.0",,"77","66",,"   40",,,,,,"15.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-24","   80","   90",,," 1124","0.00","0.0","0.0",,"77","64",,"  160",,,,,,"15.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-25","   70","   70",,," 1654","0.00","0.0","0.0",,"78","69",,"  160",,,,,,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-26","  100","  100",,," 2336","0.12","0.0","0.0",,"80","73",,"  190",,,,,,"23.0",,,"31.1",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-27","   30","   30",,," 0200","0.61","0.0","0.0",,"90","68",,"  340",,,,,,"21.9",,,"26.4",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-28","   60","   60",,," 2324","0.05","0.0","0.0",,"77","65",,"  180",,,,,,"21.0",,,"27.5",,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-29","   40","   40",,," 1124","0.25","0.0","0.0",,"86","66",,"  300",,,,,,"23.0",,,"31.1",,"    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-30","   10","   10",,," 0000","0.00","0.0","0.0",,"83","63",,"  330",,,,,,"8.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-07-31","   10","   10",,," 2024","0.00","0.0","0.0",,"80","65",,"  190",,,,,,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-08-01","   10","   10",,," 1700","0.00","0.0","0.0",,"80","68",,"  180",,,,,,"17.0",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-08-02","   20","   30",,," 1618","0.00","0.0","0.0",,"81","67",,"  210",,,,,,"17.9",,,"24.2",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-08-03","   70","   80",,," 1442","0.00","0.0","0.0",,"82","70",,"  240",,,,,,"14.1",,,"19.5",,,,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-08-04","   50","   40",,," 1518","0.00","0.0","0.0",,"86","72",,"  190",,,,,,"16.1",,,"20.8",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-08-05","   60","   60",,," 1824","0.02","0.0","0.0",,"92","72",,"  310",,,,,,"23.0",,,"32.2",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-08-06","   60","   70",,," 1212","0.00","0.0","0.0",,"88","71",,"  280",,,,,,"17.0",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1981-08-07","   50","   50",,," 0000","0.00","0.0","0.0",,"83","68",,"  190",,,,,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
